보고연도,보고국가,원조기관,사업구분,수원국코드,사업실시기관,채널코드,양자_다자,자금구분코드,자금형태코드,원조유형,사업명,사업분야,지역명,사업설명,지속가능개발목표(SDGs),성평등,환경지원,참여형개발_지배구조개선_민주화_인권,무역개발,재난위험경감,장애인권리,영양,모자보건,생물다양성,기후변화완화,기후변화적응,사막화,기술협력,프로그램원조,프로젝트원조코드,혼합신용,통화,약정액,지출액,증여등가액,회수액,비구속성금액,부분구속성금액,구속성금액,투자관련기술협력금액,프로젝트원조 전문가 파견 비용(약정액),프로젝트원조 전문가 파견 비용(지출액),수출신용금액,레버리징 메카니즘,민간재원 동원금액,동원된 자금출처,상환방식,연간상환횟수,이자율,제2이자율,최초상환일,최종상환일,이자수취액,차관잔액,연체원금,연체이자,차년도상환원금,차년도지불이자,자료제출기관
2019,742,4,8,139,KOICA,11000,1,10,110,D02,Training Course on Intellectual Property Right,15110:100,NORTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,17,17,0,0,0,0,17,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,259,KOICA,11000,1,10,110,D02,Training Course on Intellectual Property Right,15110:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,17,17,0,0,0,0,17,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,550,KOICA,11000,1,10,110,D02,Training Course on Intellectual Property Right,15110:100,MIDDLE EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,17,17,0,0,0,0,17,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,769,KOICA,11000,1,10,110,D02,Training Course on Intellectual Property Right,15110:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,23,23,0,0,0,0,23,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,755,KOICA,11000,1,10,110,D02,Training Course on Intellectual Property Right,15110:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,23,23,0,0,0,0,23,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,454,KOICA,11000,1,10,110,D02,Sustainable Forest Management(Agroforestry) &#38; Forest Conservation,31210:100,SOUTH AMERICA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",15,0,2,0,0,0,,,0,0,0,0,1,1,,,,302,21,21,0,0,0,0,21,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,451,KOICA,11000,1,10,110,D02,Sustainable Forest Management(Agroforestry) &#38; Forest Conservation,31210:100,SOUTH AMERICA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",15,0,2,0,0,0,,,0,0,0,0,1,1,,,,302,52,52,0,0,0,0,52,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,437,KOICA,11000,1,10,110,D02,Sustainable Forest Management(Agroforestry) &#38; Forest Conservation,31210:100,SOUTH AMERICA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",15,0,2,0,0,0,,,0,0,0,0,1,1,,,,302,31,31,0,0,0,0,31,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,428,KOICA,11000,1,10,110,D02,Sustainable Forest Management(Agroforestry) &#38; Forest Conservation,31210:100,SOUTH AMERICA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",15,0,2,0,0,0,,,0,0,0,0,1,1,,,,302,52,52,0,0,0,0,52,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,614,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,SOUTH & CENTR. ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,14,14,0,0,0,0,14,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,240,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,SOUTH OF SAHARA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,22,22,0,0,0,0,22,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,755,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,FAR EAST ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,7,7,0,0,0,0,7,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,665,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,SOUTH & CENTR. ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,14,14,0,0,0,0,14,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,635,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,SOUTH & CENTR. ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,14,14,0,0,0,0,14,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,745,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,FAR EAST ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,14,14,0,0,0,0,14,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,738,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,FAR EAST ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,22,22,0,0,0,0,22,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,625,KOICA,11000,1,10,110,D02,Advanced Training Course of Capacity Building of Mine Hazard Management for Sustainable Development,32268:100,SOUTH & CENTR. ASIA,Workshop on Policy Enhancement on the Balance of Environmentally Friendly Marine Mine Resources Development and Environmental Conservation in Developing Countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,22,22,0,0,0,0,22,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,235,KOICA,11000,1,10,110,D02,Capacity Building Program on Local Administration,15110:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,35,35,0,0,0,0,35,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,269,KOICA,11000,1,10,110,D02,Capacity Building Program on Local Administration,15110:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,7,7,0,0,0,0,7,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,247,KOICA,11000,1,10,110,D02,Capacity Building Program on Local Administration,15110:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,35,35,0,0,0,0,35,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,229,KOICA,11000,1,10,110,D02,Capacity Building Program on Local Administration,15110:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,35,35,0,0,0,0,35,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,611,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,SOUTH & CENTR. ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,13,13,0,0,0,0,13,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,454,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,SOUTH AMERICA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,13,13,0,0,0,0,13,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,282,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,13,13,0,0,0,0,13,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,261,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,13,13,0,0,0,0,13,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,240,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,SOUTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,6,6,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,142,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,NORTH OF SAHARA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,6,6,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,745,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,19,19,0,0,0,0,19,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,738,KOICA,11000,1,10,110,D02,Achieving Effective Transportation Using ITS,21010:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",9,0,0,1,0,0,,,0,0,0,0,0,1,,,,302,13,13,0,0,0,0,13,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,617,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,SOUTH & CENTR. ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,26,26,0,0,0,0,26,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,612,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,SOUTH & CENTR. ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,9,9,0,0,0,0,9,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,549,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,MIDDLE EAST ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,18,18,0,0,0,0,18,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,540,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,MIDDLE EAST ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,9,9,0,0,0,0,9,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,769,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,FAR EAST ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,35,35,0,0,0,0,35,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,738,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,FAR EAST ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,35,35,0,0,0,0,35,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,728,KOICA,11000,1,10,110,D02,SME Policy Sharing Program,15110:100,FAR EAST ASIA,Development of policy education guidelines and establishment of a global cooperation system among participating countries in training programs through sharing the current status of small and medium-sized business policies among developing countries,2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,35,35,0,0,0,0,35,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,769,KOICA,11000,1,10,110,D02,Capacity Building for SMEs Financing,24010:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,17,17,0,0,0,0,17,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,755,KOICA,11000,1,10,110,D02,Capacity Building for SMEs Financing,24010:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,6,6,0,0,0,0,6,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,635,KOICA,11000,1,10,110,D02,Capacity Building for SMEs Financing,24010:100,SOUTH & CENTR. ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,17,17,0,0,0,0,17,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,753,KOICA,11000,1,10,110,D02,Capacity Building for SMEs Financing,24010:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,17,17,0,0,0,0,17,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,745,KOICA,11000,1,10,110,D02,Capacity Building for SMEs Financing,24010:100,FAR EAST ASIA,"Workshop on enhancing capacity of policy makers by providing the capacity building program, Providing invitational training courese amis to share knowledge among developing countries and Korea",2.2,0,0,0,0,0,,,0,0,0,0,0,1,,,,302,23,23,0,0,0,0,23,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
2019,742,4,8,832,KOICA,11000,1,10,110,D02,Capacity Building for Maintenance of Meteorological Instruments and Early Warning System,41010:100,MELANESIA,Improving the ability to prepare for natural disasters due to climate change by strengthening the utilization and management of weather equipment in developing countries,13,0,2,0,0,2,,,0,0,2,2,0,1,,,,302,18,18,0,0,0,0,18,0,,,0,0,0,0,,,0,,,,0,0,0,0,0,0,한국국제협력단(KOICA)
