발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2020,2020-04-14 11,주,화,1,0,0,0,0,충남,태안군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,891381,1862983,126.283094,36.75872651
2020,2020-04-14 17,주,화,1,4,3,1,0,충북,청주시,차대차,측면충돌,측면충돌,과속,단일로,지하차도(도로)내,승용차,승합차,999675,1846994,127.4963653,36.6208107
2020,2020-04-14 17,주,화,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,1164463,1745214,129.3175816,35.68946863
2020,2020-04-15 10,주,수,1,0,0,0,0,전남,해남군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,910098,1598095,126.5222117,34.37265879
2020,2020-04-15 10,주,수,1,0,0,0,0,전남,화순군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,966758,1686073,127.1349577,35.16938089
2020,2020-04-15 15,주,수,1,0,0,0,0,충남,아산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,원동기장치자전거,948903,1863647,126.9274479,36.76955804
2020,2020-04-15 16,주,수,1,0,0,0,0,경기,고양시,차대차,추돌,추돌,신호위반,교차로,교차로내,승합차,건설기계,945467,1954846,126.882291,37.59140102
2020,2020-04-15 18,야,수,1,0,0,0,0,울산,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1163664,1728588,129.3053841,35.53976766
2020,2020-04-15 21,야,수,1,0,0,0,0,충남,아산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,953908,1867834,126.9832744,36.80755794
2020,2020-04-16 00,야,목,1,0,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,1107399,1658342,128.6756991,34.91418246
2020,2020-04-16 12,주,목,1,0,0,0,0,경북,문경시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,승용차,이륜차,1062127,1844735,128.1946032,36.59842169
2020,2020-04-16 19,야,목,1,3,1,2,0,경기,시흥시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,승용차,933219,1926845,126.7461033,37.33822224
2020,2020-04-16 19,야,목,1,0,0,0,0,충남,천안시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964697,1869665,127.1041391,36.82452749
2020,2020-04-16 20,야,목,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,1109996,1700047,128.7096654,35.28988651
2020,2020-04-17 05,야,금,1,0,0,0,0,전북,전주시,차대차,추돌,추돌,과속,단일로,기타단일로,승합차,이륜차,971270.3,1755829.9,127.1820406,35.79848878
2020,2020-04-17 08,주,금,1,0,0,0,0,경기,안산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,940176,1924933,126.8247905,37.32146319
2020,2020-04-17 11,주,금,1,1,1,0,0,충남,당진시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,승용차,908546,1890317,126.472073,37.00690348
2020,2020-04-17 13,주,금,1,0,0,0,0,경북,봉화군,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,화물차,보행자,1133652,1883333,129.0008638,36.93891358
2020,2020-04-17 16,주,금,1,0,0,0,0,경북,영주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1090772,1874832,128.5184036,36.86740184
2020,2020-04-17 17,주,금,1,0,0,0,0,제주,제주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,945223.9,1499851.9,126.9103608,33.48910582
2020,2020-04-17 19,야,금,1,0,0,0,0,충북,음성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1011220,1899390,127.6262554,37.093075
2020,2020-04-17 20,야,금,1,0,0,0,0,경남,진주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1056038,1686390,128.1153846,35.17122621
2020,2020-04-17 23,야,금,1,0,0,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1022470,1934817,127.7539169,37.41221009
2020,2020-04-18 17,주,토,1,0,0,0,0,경기,광주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,987112,1929016,127.3544629,37.36010393
2020,2020-04-18 17,주,토,1,0,0,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1141821,1764439,129.0708472,35.86625916
2020,2020-04-18 19,야,토,1,0,0,0,0,충남,천안시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,건설기계,974510,1864487,127.2143465,36.7781652
2020,2020-04-18 22,야,토,1,0,0,0,0,대전,유성구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,985029,1818751,127.3331165,36.36607794
2020,2020-04-18 23,야,토,1,3,1,2,0,경기,김포시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,승용차,승용차,919680,1966530,126.5889383,37.69481089
2020,2020-04-18 23,야,토,1,0,0,0,0,경기,화성시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,946882,1914897,126.9011914,37.23141125
2020,2020-04-19 16,주,일,1,0,0,0,0,경기,양평군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1022745,1935377,127.7570417,37.41725105
2020,2020-04-19 19,야,일,1,0,0,0,0,부산,영도구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,1140207,1678576,129.0381584,35.09257095
2020,2020-04-19 20,야,일,1,0,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,947261.1,1946386.6,126.9032205,37.51526025
2020,2020-04-19 23,야,일,1,0,0,0,0,경남,함안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1075478,1694595,128.3296009,35.24393147
2020,2020-04-20 08,주,월,1,0,0,0,0,전남,영암군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,915562,1634545,126.5780155,34.70178735
2020,2020-04-20 08,주,월,1,0,0,0,0,경북,상주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1057069,1821246,128.1363216,36.38699295
2020,2020-04-20 16,주,월,1,0,0,0,0,광주,남구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,936459,1677592,126.8029023,35.09145179
2020,2020-04-20 17,주,월,1,1,0,1,0,대구,달서구,차대차,기타,기타,기타,단일로,기타단일로,승합차,이륜차,1089783,1762964,128.4943948,35.85911646
2020,2020-04-20 23,야,월,1,0,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,962910.6,1955638,127.0798329,37.5994082
2020,2020-04-21 02,야,화,1,0,0,0,0,광주,동구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,947215,1685300,126.9204065,35.16157418
2020,2020-04-21 08,주,화,1,0,0,0,0,강원,원주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1039932,1927510,127.9508432,37.34575947
2020,2020-04-21 13,주,화,1,0,0,0,0,강원,강릉시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,화물차,1127122,1971803,128.9427274,37.73702763
2020,2020-04-21 15,주,화,1,2,2,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,993896,1816928,127.4319722,36.34974005
2020,2020-04-21 17,주,화,1,0,0,0,0,강원,화천군,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,자전거,없음,1017719.3,2012586.2,127.7021317,38.11326319
2020,2020-04-22 00,야,수,1,1,0,1,0,충북,청주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,995645,1844306,127.4513103,36.59656842
2020,2020-04-22 00,야,수,1,0,0,0,0,울산,동구,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,1173200,1721538,129.4090206,35.47461507
2020,2020-04-22 02,야,수,1,0,0,0,0,서울,송파구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,968581.8,1943805.4,127.1445845,37.49296722
2020,2020-04-22 11,주,수,1,0,0,0,0,전남,순천시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1000118,1661210,127.5012923,34.94573238
2020,2020-04-22 12,주,수,1,0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,과속,교차로,교차로부근,승용차,보행자,957314.9,1960252.9,127.0161744,37.64076035
2020,2020-04-22 12,주,수,1,0,0,0,0,부산,영도구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1140681,1678397,129.0433264,35.09089137
2020,2020-04-22 12,주,수,2,3,1,2,0,대구,서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1097292.7,1764044.4,128.5776879,35.86813866
2020,2020-04-22 13,주,수,1,4,3,1,0,경남,김해시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1114452,1698014,128.7583757,35.27105938
2020,2020-04-22 22,야,수,1,0,0,0,0,경기,용인시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,984780,1910690,127.3285042,37.19487866
2020,2020-04-22 22,야,수,1,0,0,0,0,경기,김포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,922866,1961093,126.6256479,37.64608439
2020,2020-04-23 03,야,목,1,0,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,964833,1955784,127.1016032,37.60079966
2020,2020-04-23 05,야,목,1,0,0,0,0,경기,안산시,차대차,기타,기타,안전운전 의무 불이행,기타,기타,승용차,화물차,944507,1921212,126.8739481,37.28819307
2020,2020-04-23 06,주,목,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,956923,1918285,127.0141852,37.26246799
2020,2020-04-23 07,주,목,1,0,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,자전거,건설기계,967459.5,1949375.7,127.1316421,37.54313598
2020,2020-04-23 09,주,목,1,0,0,0,0,전북,고창군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,907869,1716836,126.484879,35.44305256
2020,2020-04-23 21,야,목,1,0,0,0,0,광주,광산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,938245,1687312,126.8217685,35.17920427
2020,2020-04-24 00,야,금,1,0,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,922642,1876161,126.6319403,36.88057511
2020,2020-04-24 08,주,금,1,1,1,0,0,경기,고양시,차대사람,기타,기타,중앙선 침범,단일로,기타단일로,승용차,보행자,941538,1958291,126.8375135,37.62220917
2020,2020-04-24 09,주,금,1,0,0,0,0,경기,여주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,승용차,농기계,1013222,1922261,127.6491883,37.29921036
2020,2020-04-24 12,주,금,1,0,0,0,0,대전,대덕구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,995190,1818996,127.4463807,36.36839123
2020,2020-04-24 13,주,금,1,0,0,0,0,충남,태안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,892404,1862463,126.2946261,36.75415652
2020,2020-04-24 13,주,금,1,0,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,1055762,1792078,128.1196692,36.12411935
2020,2020-04-24 14,주,금,1,0,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,1069794,1703051,128.267851,35.32058464
2020,2020-04-24 15,주,금,1,0,0,0,0,전남,목포시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,승용차,이륜차,901149,1645951,126.4193229,34.80333394
2020,2020-04-24 20,야,금,1,0,0,0,0,경남,거제시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1105507,1658096,128.65496,34.91216319
2020,2020-04-25 00,야,토,1,0,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,과속,교차로,교차로부근,승용차,보행자,961229,1900611,127.0636635,37.10334583
2020,2020-04-25 04,야,토,1,0,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,승용차,없음,940035,1957075,126.8205824,37.61115269
2020,2020-04-25 08,주,토,1,2,2,0,0,부산,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,1129694,1678979,128.9229202,35.09761193
2020,2020-04-25 08,주,토,1,1,0,1,0,전북,군산시,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,926842,1776708,126.6884526,35.98440357
2020,2020-04-25 12,주,토,1,1,1,0,0,인천,부평구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,930374,1942838,126.712481,37.48215737
2020,2020-04-25 15,주,토,1,0,0,0,0,경남,창원시(통합),차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1109501,1680672,128.7016468,35.11527236
2020,2020-04-25 15,주,토,1,1,0,1,0,대구,달서구,차대차,기타,기타,기타,교차로,교차로횡단보도내,이륜차,승용차,1095685,1762586,128.5597075,35.85515018
2020,2020-04-25 23,야,토,1,1,0,1,0,충북,충주시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,1039035,1885944,127.9385465,36.97112494
2020,2020-04-26 02,야,일,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1090205,1791132,128.5022746,36.11300055
2020,2020-04-26 06,주,일,1,0,0,0,0,제주,제주시,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,909554,1502454,126.526167,33.5101509
2020,2020-04-26 15,주,일,1,0,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,947587,1920328,126.9087561,37.2804038
2020,2020-04-26 20,야,일,1,0,0,0,0,경기,의왕시,차량단독,공작물충돌,공작물충돌,안전거리 미확보,교차로,교차로부근,이륜차,없음,956309,1930692,127.0065302,37.37427123
2020,2020-04-26 22,야,일,1,0,0,0,0,서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958633.4,1946948.4,127.0318703,37.52090403
2020,2020-04-26 23,야,일,1,1,1,0,0,부산,사하구,차량단독,기타,기타,안전거리 미확보,단일로,지하차도(도로)내,이륜차,없음,1135934,1677701,128.9911517,35.08526904
2020,2020-04-27 04,야,월,1,0,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950324,1888220,126.9417598,36.99113914
2020,2020-04-27 06,주,월,1,1,0,1,0,울산,북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1167205,1737980,129.3463695,35.62381627
