번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),환경업무구분명,업종구분명,종별명,주생산품명,배출시설조업시간,배출시설연간가동일수,방지시설조업시간,방지시설연간가동일수
259,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2013.3.20,,1,영업/정상,3,영업,,,,,,,576-881,전라북도 김제시 백산면 하서리 16,전라북도 김제시 백산면 백산로 173-227,576-881,천일환경공사,2013.3.21 18:13,I,2018.8.31 23:59,,189002.5236,259276.5758,분뇨등관련영업관리,,,,,,,
260,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2013.3.20,,1,영업/정상,3,영업,,,,,,,576-881,전라북도 김제시 백산면 하서리 16,전라북도 김제시 백산면 백산로 173-227,576-881,금구환경,2020.1.10 8:52,U,2020.1.12 2:40,,189002.5236,259276.5758,분뇨등관련영업관리,,,,,,,
261,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2013.3.20,,1,영업/정상,3,영업,,,,,,,576-881,,전라북도 김제시 백산면 백산로 173-227,54365,M.G축산영농조합법인,2017.6.12 17:49,I,2018.8.31 23:59,분뇨 및 축산분뇨 처리업,189002.5236,259276.5758,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,,,
262,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2013.3.20,,1,영업/정상,3,영업,,,,,,,576-881,전라북도 김제시 백산면 하서리 16,전라북도 김제시 백산면 백산로 173-227,576-881,금강,2013.3.20 17:26,I,2018.8.31 23:59,,189002.5236,259276.5758,분뇨등관련영업관리,,,,,,,
263,가축분뇨 수집운반업,09_30_01_P,5230000,5.23E+17,2014.1.21,,1,영업/정상,3,영업,,,,,054-654-3456,,,경상북도 예천군 예천읍 대심리 557-1,경상북도 예천군 예천읍 대심1길 131,36826,예천환경산업,2023.1.25 21:30,U,2023.1.27 2:40,축산분뇨 처리업,328512.2635,351631.0376,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
264,가축분뇨 수집운반업,09_30_01_P,5230000,5.23E+17,2016.10.12,,1,영업/정상,3,영업,,,,,,,,경상북도 예천군 풍양면 공덕리 879-4,,,SJ환경,2020.1.28 21:06,U,2020.1.30 2:40,,316404.4554,333567.2038,분뇨등관련영업관리,,,,,,,
265,가축분뇨 수집운반업,09_30_01_P,5230000,5.23E+17,2017.7.20,,1,영업/정상,3,영업,,,,,054-654-3255,,757-802,경상북도 예천군 예천읍 동본리 510-3,경상북도 예천군 예천읍 상설시장1길 25-3,757-802,예천위생사,2021.6.23 12:08,U,2021.6.25 2:40,,330288.1559,351635.4592,분뇨등관련영업관리,,,,,,,
266,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2002.10.19,,1,영업/정상,3,영업,,,,,,,576-971,전라북도 김제시 용지면 예촌리 51-203,전라북도 김제시 용지면 예촌1길 21,,김제자원영농조합법인,2017.2.20 17:38,I,2018.8.31 23:59,,197467.5482,262030.1388,분뇨등관련영업관리,,,,,,,
267,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2014.4.30,,1,영업/정상,3,영업,,,,,,,576-922,,전라북도 김제시 용지면 금백로 687,54334,수호영농조합법인,2021.3.24 8:51,U,2021.3.26 2:40,,198982.0675,259115.1359,분뇨등관련영업관리,,,,,,,
268,가축분뇨 수집운반업,09_30_01_P,5680000,5.68E+17,2011.6.28,,1,영업/정상,3,영업,,,,,413505534,,343-800,충청남도 당진시 읍내동 106-1,충청남도 당진시 무수동7길 42 (읍내동),343-010,당진축산업협동조합,2022.1.30 13:35,U,2022.2.1 2:40,,167973.5994,376470.1374,분뇨등관련영업관리,,,,,0,,0
269,가축분뇨 수집운반업,09_30_01_P,5680000,5.68E+17,2011.7.20,,1,영업/정상,3,영업,,,,,041-355-3998,,,충청남도 당진시 원당동 386,"충청남도 당진시 동부로 220, 4층 (원당동)",31766,당진양돈협회 자연순환영농조합법인,2022.1.22 14:37,U,2022.1.24 2:40,,168567.5528,378331.083,분뇨등관련영업관리,,,,,0,,0
270,가축분뇨 수집운반업,09_30_01_P,5680000,5.68E+17,2011.12.23,,1,영업/정상,3,영업,,,,,,,,충청남도 당진시 송산면 가곡리 217-7,충청남도 당진시 송산면 무수들길 240-91,31709,농업회사법인 가곡리(주),2020.9.23 6:34,U,2020.9.25 2:40,농업,171650.0429,385521.5524,분뇨등관련영업관리,농업,,,,,,
271,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2008.9.19,,1,영업/정상,3,영업,,,,,546-6227,,576-832,전라북도 김제시 죽산면 죽산리 118,전라북도 김제시 죽산면 죽산로 118,576-832,늘푸른환경,2011.12.27 15:29,I,2018.8.31 23:59,,,,분뇨등관련영업관리,,,,,,,
272,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2008.10.20,,1,영업/정상,3,영업,,,,,,,576-882,전라북도 김제시 백산면 상리 396,전라북도 김제시 백산면 황상로 73-91,576-882,온정산업,2014.10.24 15:26,I,2018.8.31 23:59,,193535.0544,261669.2338,분뇨등관련영업관리,,,,,,,
273,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2008.12.17,,1,영업/정상,3,영업,,,,,,,,전라북도 김제시 백산면 상리 494,전라북도 김제시 백산면 석정로 155-56,,그린풀영농조합법인,2008.12.18 8:50,I,2018.8.31 23:59,,193298.9038,260931.0169,분뇨등관련영업관리,,,,,,,
274,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2008.12.12,,1,영업/정상,3,영업,,,,,,,576-882,전라북도 김제시 백산면 상리 494,전라북도 김제시 백산면 석정로 155-56,,그린풀영농조합법인,2008.12.18 8:54,I,2018.8.31 23:59,,193298.9038,260931.0169,분뇨등관련영업관리,,,,,,,
275,가축분뇨 수집운반업,09_30_01_P,5680000,5.68E+17,2013.12.24,,1,영업/정상,3,영업,,,,,041-357-8448,,343-831,충청남도 당진시 송산면 가곡리 548-8,충청남도 당진시 송산면 석문방조제로 461,,당진자연세계영농조합,2020.8.3 20:07,U,2020.8.5 2:40,,170185.7784,386867.7522,분뇨등관련영업관리,,,,,,,
276,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2013.3.21,,1,영업/정상,3,영업,,,,,,,576-881,,전라북도 김제시 백산면 백산로 173-227,576-881,M.G축산영농조합법인,2013.3.21 18:13,I,2018.8.31 23:59,분뇨 및 축산분뇨 처리업,189002.5236,259276.5758,분뇨등관련영업관리,분뇨 및 축산분뇨 처리업,,,,,,
277,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2012.2.9,,1,영업/정상,3,영업,,,,,,,,전라북도 김제시 용지면 송산리 342,,,(중복입력)영농조합법인용지자연순환농업쌀작목회,2019.3.4 21:19,U,2019.3.6 2:40,,,,분뇨등관련영업관리,,,,,,,
278,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2005.8.9,,1,영업/정상,3,영업,,,,,,,,전라북도 김제시 용지면 용암리 551,전라북도 김제시 용지면 금백로 731-87,54334,신흥영농조합법인,2023.4.7 16:02,U,2023.5.26 8:48,,198532.8265,259147.8543,분뇨등관련영업관리,,,,,0,,0
279,가축분뇨 수집운반업,09_30_01_P,4980000,4.98E+17,2018.2.22,,1,영업/정상,3,영업,,,,,,,,전라남도 장성군 북일면 성산리 261-1,전라남도 장성군 북일면 구해길 45-50,57230,장성가축분뇨위생사,2021.4.19 19:13,U,2021.4.21 2:40,,180792.9603,206962.6556,분뇨등관련영업관리,,,,,,,
280,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2000.10.23,,1,영업/정상,3,영업,,,,,638551011,,570-300,전라북도 익산시 팔봉동 142-4,전라북도 익산시 석암로11길 294  (팔봉동),,(주)이리위생공사,2013.3.5 17:07,I,2018.8.31 23:59,축산분뇨 처리업,201542.0737,273584.8159,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
281,가축분뇨 수집운반업,09_30_01_P,4710000,4.71E+17,2013.4.10,,1,영업/정상,3,영업,,,,,542-3325,,576-973,전라북도 김제시 용지면 용암리 22-64,전라북도 김제시 용지면 신암길 57,,신암영농조합법인,2022.1.10 10:18,U,2022.1.13 2:40,,198478.9733,259215.7499,분뇨등관련영업관리,,,,,0,,0
282,가축분뇨 수집운반업,09_30_01_P,3160000,3.16E+17,2017.12.6,,1,영업/정상,3,영업,,,,,,,152-050,서울특별시 구로구 구로동 산 97-17,,,경동실업(주),2017.12.6 20:28,I,2018.8.31 23:59,분뇨 처리업,,,분뇨등관련영업관리,분뇨 처리업,,,,,,
283,가축분뇨 수집운반업,09_30_01_P,4510000,4.51E+17,2006.1.19,,1,영업/정상,3,영업,,,,,,,,충청남도 보령시 동대동 724-5,충청남도 보령시 신설6길 85-3 (동대동),33437,청솔환경,2018.11.26 14:08,U,2018.11.28 2:40,,164471.4461,317068.3876,분뇨등관련영업관리,,,,,,,
284,가축분뇨 수집운반업,09_30_01_P,4510000,4.51E+17,2006.1.19,,1,영업/정상,3,영업,,,,,041-641-8503,,,충청남도 보령시 천북면 낙동리 924-1,충청남도 보령시 천북면 천광로 89,33402,(사)대한한도협회 보령지부,2021.11.9 15:15,U,2021.11.11 2:40,,158068.1779,331237.6767,분뇨등관련영업관리,,,,,0,,0
285,가축분뇨 수집운반업,09_30_01_P,4980000,4.98E+17,2009.9.14,,1,영업/정상,3,영업,,,,,,,515-861,전라남도 장성군 동화면 월산리 53-1,전라남도 장성군 동화면 동화로 227,,대영영농조합법인,2021.11.16 17:08,U,2021.11.18 2:40,,175615.9491,194967.113,분뇨등관련영업관리,,,,,0,,0
286,가축분뇨 수집운반업,09_30_01_P,4980000,4.98E+17,2013.8.7,,1,영업/정상,3,영업,,,,,061-395-3465,,515-882,전라남도 장성군 삼서면 대도리 146 외1필지,,,장성자연순환농업센터영농조합법인,2017.1.16 13:13,I,2018.8.31 23:59,,165106.0919,192644.7712,분뇨등관련영업관리,,,,,,,
287,가축분뇨 수집운반업,09_30_01_P,4980000,4.98E+17,2013.8.9,,1,영업/정상,3,영업,,,,,061-393-1826,,515-832,전라남도 장성군 북일면 성산리 218-3,전라남도 장성군 북일면 구해길 45-41,,성산친환경영농조합법인,2017.1.16 13:09,I,2018.8.31 23:59,,180961.6243,207071.1049,분뇨등관련영업관리,,,,,,,
288,가축분뇨 수집운반업,09_30_01_P,4780000,4.78E+17,2011.5.2,,1,영업/정상,3,영업,,,,,635616084,,,전라북도 고창군 고창읍 덕산리 256-2,전라북도 고창군 고창읍 보릿골로 57-7,56439,농업회사법인고창군양돈퇴액비유한회사,2021.6.29 15:38,U,2021.7.1 2:40,,172156.6517,214575.1462,분뇨등관련영업관리,,,,,,,
289,가축분뇨 수집운반업,09_30_01_P,4780000,4.78E+17,2013.9.2,,1,영업/정상,3,영업,,,,,,,,전라북도 고창군 고창읍 덕산리 876,전라북도 고창군 고창읍 녹두로 1269-10,56443,미래영농조합법인,2023.1.12 20:01,U,2023.1.14 2:40,,171361.3972,215037.7174,분뇨등관련영업관리,,,,,0,,0
290,가축분뇨 수집운반업,09_30_01_P,4780000,4.78E+17,2013.12.3,,1,영업/정상,3,영업,,,,,635620404,,585-801,전라북도 고창군 고창읍 교촌리 352,전라북도 고창군 고창읍 월곡9길 18-1,585-801,평화운송,2014.2.5 18:24,I,2018.8.31 23:59,,173496.5751,215235.0213,분뇨등관련영업관리,,,,,,,
291,가축분뇨 수집운반업,09_30_01_P,4780000,4.78E+17,2014.5.8,,1,영업/정상,3,영업,,,,,,,,전라북도 고창군 흥덕면 사포리 30,전라북도 고창군 흥덕면 동헌길 146-31,56411,고창현대영농조합법인,2020.10.22 18:08,U,2020.10.24 2:40,,172210.5005,225900.3105,분뇨등관련영업관리,,,,,,,
292,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2011.7.13,,1,영업/정상,3,영업,,,,,063-291-1919,,570-953,전라북도 익산시 춘포면 쌍정리 160-1 고려온천아파트 107동 101호,전라북도 익산시 춘포면 궁성로 124,570-953,박아현,2014.1.2 10:45,I,2018.8.31 23:59,,204777.3012,269332.2229,분뇨등관련영업관리,,,,,,,
293,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2011.7.5,,1,영업/정상,3,영업,,,,,063-291-8415,,570-953,전라북도 익산시 춘포면 쌍정리 160-1 고려온천아파트상가 107동 101호,,,이연순,2011.7.14 21:23,I,2018.8.31 23:59,,204777.3012,269332.2229,분뇨등관련영업관리,,,,,,,
294,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2011.9.21,,1,영업/정상,3,영업,,,,,063-228-9371,,570-942,전라북도 익산시 왕궁면 구덕리 425-5,전라북도 익산시 왕궁면 왕궁로 259,,(유)팜앤그린,2011.12.15 11:20,I,2018.8.31 23:59,,207299.8884,271412.0995,분뇨등관련영업관리,,,,,,,
295,가축분뇨 수집운반업,09_30_01_P,5000000,5E+17,2017.8.28,,1,영업/정상,3,영업,,,,,,,,전라남도 진도군 진도읍 동외리 206,전라남도 진도군 진도읍 남산로 130-34,58927,태경 영농조합법인,2020.9.29 16:07,U,2020.10.1 2:40,축산분뇨 처리업,132545.5004,109034.0538,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
296,가축분뇨 수집운반업,09_30_01_P,4850000,4.85E+17,2009.2.11,,1,영업/정상,3,영업,,,,,,,517-851,전라남도 담양군 봉산면 기곡리 9,전라남도 담양군 봉산면 창평로 69-58,517-851,초계영농조합법인,2022.2.14 17:47,U,2022.2.16 2:40,,198125.8868,197013.9024,분뇨등관련영업관리,,,,,0,,0
297,가축분뇨 수집운반업,09_30_01_P,4850000,4.85E+17,2014.1.23,,1,영업/정상,3,영업,,,,,381-5811,,,전라남도 담양군 봉산면 기곡리 21,전라남도 담양군 봉산면 창평로 69-30,57371,남부그린오션영농조합법인,2020.11.12 10:42,U,2020.11.14 2:40,,198071.6157,196744.1234,분뇨등관련영업관리,,,,,,,
298,가축분뇨 수집운반업,09_30_01_P,4850000,4.85E+17,2016.8.10,,1,영업/정상,3,영업,,,,,,,,전라남도 담양군 담양읍 삼만리 831-10,전라남도 담양군 담양읍 추월산로 129-64,57310,죽향친환경영농조합법인,2021.2.19 17:28,U,2021.2.21 2:40,축산관련 서비스업,198524.8176,204847.2369,분뇨등관련영업관리,축산관련 서비스업,,,,,,
299,가축분뇨 수집운반업,09_30_01_P,4850000,4.85E+17,1997.4.29,,1,영업/정상,3,영업,,,,,613829939,,,전라남도 담양군 담양읍 천변리 339-3,전라남도 담양군 담양읍 천변5길 54,57348,천일위생공사,2020.11.13 17:05,U,2020.11.15 2:40,,197819.2193,201823.6582,분뇨등관련영업관리,,,,,,,
300,가축분뇨 수집운반업,09_30_01_P,4850000,4.85E+17,1997.4.29,,1,영업/정상,3,영업,,,,,061 3832314,,517-802,전라남도 담양군 담양읍 객사리 279-2,전라남도 담양군 담양읍 객사1길 8-23,517-802,새마을위생공사,2021.4.8 18:04,U,2021.4.10 2:40,분뇨 처리업,198332.5339,202366.301,분뇨등관련영업관리,분뇨 처리업,,,,,,
301,가축분뇨 수집운반업,09_30_01_P,4940000,4.94E+17,2008.6.17,,1,영업/정상,3,영업,,,,,4715622,,526-882,전라남도 영암군 미암면 신포리 49-3,전라남도 영암군 미암면 잿등로 93,,농업회사법인(주)호남축산환경,2009.2.4 9:42,I,2018.8.31 23:59,,158514.9793,134130.3674,분뇨등관련영업관리,,,,,,,
302,가축분뇨 수집운반업,09_30_01_P,4940000,4.94E+17,2011.3.9,,1,영업/정상,3,영업,,,,,061-473-2626,,,전라남도 영암군 영암읍 역리 159-7,전라남도 영암군 영암읍 중앙로 70-1,58416,영암월출양돈영농조합법인,2023.2.27 14:54,U,2023.3.1 2:40,,172421.385,144881.5586,분뇨등관련영업관리,,,,,0,,0
303,가축분뇨 수집운반업,09_30_01_P,4940000,4.94E+17,2012.3.7,,1,영업/정상,3,영업,,,,,,,526-841,전라남도 영암군 시종면 와우리 501,전라남도 영암군 시종면 여천길 55-72,526-841,사랑채영농조합법인,2020.12.7 13:35,U,2020.12.9 2:40,,163019.0515,152545.6421,분뇨등관련영업관리,,,,,,,
304,가축분뇨 수집운반업,09_30_01_P,4940000,4.94E+17,2016.5.23,,1,영업/정상,3,영업,,,,,061-471-4400,,,전라남도 영암군 영암읍 망호리 16-4,전라남도 영암군 영암읍 예향로 1685,58412,유한회사영암월출특수,2017.11.2 16:57,I,2018.8.31 23:59,,172326.9884,146283.7437,분뇨등관련영업관리,,,,,,,
305,가축분뇨 수집운반업,09_30_01_P,5070000,5.07E+17,1997.12.19,,1,영업/정상,3,영업,,,,,548530636,,760-801,경상북도 안동시 풍산읍 수리 219,경상북도 안동시 풍산읍 수석길 35-7,,안동축산환경,2021.5.3 18:13,U,2021.5.5 2:40,,344696.7353,343146.6339,분뇨등관련영업관리,,,,,,,
306,가축분뇨 수집운반업,09_30_01_P,5070000,5.07E+17,2018.1.31,,1,영업/정상,3,영업,,,,,,,,경상북도 안동시 수하동 797-68,"경상북도 안동시 앙실2길 83, 1층 (수하동)",36742,(주)영도전설,2018.1.31 15:23,I,2018.8.31 23:59,,350156.984,341311.2254,분뇨등관련영업관리,,,,,,,
307,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2006.10.30,,1,영업/정상,3,영업,,,,,,,,전라남도 무안군 삼향읍 왕산리 226-1,,,청수영농조합법인,2019.9.4 11:48,U,2019.9.6 2:40,,147615.0174,150640.4084,분뇨등관련영업관리,,,,,,,
308,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2006.10.30,,1,영업/정상,3,영업,,,,,,,534-863,전라남도 무안군 운남면 하묘리 563-1,전라남도 무안군 운남면 두곡길 38-62,,푸른친환경영농조합법인,2013.4.24 15:40,I,2018.8.31 23:59,,140649.5654,164617.6783,분뇨등관련영업관리,,,,,,,
309,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2006.10.30,,1,영업/정상,3,영업,,,,,061-452-0393,,,전라남도 무안군 운남면 연리 1046,전라남도 무안군 운남면 운해로 395-21,534-862,무안한돈영농조합법인,2015.12.30 9:44,I,2018.8.31 23:59,,138798.5864,160904.4686,분뇨등관련영업관리,,,,,,,
310,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2009.11.23,,1,영업/정상,3,영업,,,,,614530890,,534-843,전라남도 무안군 현경면 평산리 952-8,전라남도 무안군 현경면 장군로 131,,해송유통영농조합,2022.5.12 18:13,U,2022.5.14 2:40,,147152.5013,169972.6488,분뇨등관련영업관리,,,,,0,,0
311,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2011.1.24,,1,영업/정상,3,영업,,,,,452-2264,,534-803,,전라남도 무안군 현경면 양학길 39 (축분발효시설공장),58517,무안축산액비영농조합법인,2019.12.17 8:26,U,2019.12.19 2:40,축산관련 서비스업,149932.0823,166965.2678,분뇨등관련영업관리,축산관련 서비스업,,,,,,
312,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2016.11.29,,1,영업/정상,3,영업,,,,,061-452-1976,,,전라남도 무안군 운남면 연리 475-24,전라남도 무안군 운남면 운해로 650-1,58537,새순영농조합법인,2019.6.24 18:12,U,2019.6.26 2:40,축산분뇨 처리업,140361.9286,162823.0836,분뇨등관련영업관리,축산분뇨 처리업,,,,,,
313,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2017.5.22,,1,영업/정상,3,영업,,,,,061-452-7679,,,전라남도 무안군 운남면 연리 410-19,"전라남도 무안군 운남면 운해로 575, 1층 2호",,운남액비유통영농조합법인,2022.7.18 18:04,U,2022.7.20 2:40,축산분뇨 처리업,139647.887,162645.5416,분뇨등관련영업관리,축산분뇨 처리업,,,,0,,0
314,가축분뇨 수집운반업,09_30_01_P,4950000,4.95E+17,2017.8.29,,1,영업/정상,3,영업,,,,,614531900,,,,전라남도 무안군 무안읍 영산로 3081,58516,새푸른영농조합법인,2022.4.12 18:00,U,2022.4.14 2:40,,153923.3474,167404.7595,분뇨등관련영업관리,,,,,0,,0
315,가축분뇨 수집운반업,09_30_01_P,4680000,4.68E+17,2012.10.29,,1,영업/정상,3,영업,,,,,,,570-892,전라북도 익산시 낭산면 석천리 1325,전라북도 익산시 낭산면 함낭로 1298-28,570-892,뿌리깊은영농조합법인,2021.4.8 11:18,U,2021.4.10 2:40,그외 기타 축산업,203995.6709,285595.4219,분뇨등관련영업관리,그외 기타 축산업,,,,,,
