분류,자치구,공연/행사명,날짜/시간,장소,기관명,이용대상,이용요금,출연자정보,프로그램소개,기타내용,홈페이지?주소,대표이미지,신청일,시민/기관,시작일,종료일,테마분류,경도(X좌표),위도(Y좌표),유무료,문화포털상세URL
콘서트,마포구,나만 알고 싶었던 세 팀의 뮤지션 「AGAIN 뮤직 콘서트」,2022-09-24~2022-09-24,KB 청춘마루 지하1층,기타,전 연령,,,,,https://www.instagram.com/p/ChuBRnvBOfo/?utm_source=ig_web_copy_link,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2a92c7295dd743928828b6670dc7ecfd&thumb=Y,2022.8.30,기관,2022.9.24 0:00,2022.9.24 0:00,,37.55422005,126.9230101,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139152&menuNo=200008
교육/체험,성동구,"선생님과 함께하는 [하수도야, 고마워!]",2022-09-24~2022-09-24,서울하수도과학관 2층 교육실,서울하수도과학관,만4세~초등학교 저학년,,,,,www.sssmuseum.org,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=156c88f1d72e4c45bbe925d43187ce71&thumb=Y,2022.8.4,기관,2022.9.24 0:00,2022.9.24 0:00,어린이/청소년 문화행사,37.5570865,127.0580683,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138856&menuNo=200011
교육/체험,성동구,돌고 돌아 하수도,2022-09-24~2022-09-24,서울하수도과학관 2층 교육실,서울하수도과학관,초등학생,,,,,www.sssmuseum.org,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=39ce85d283ca499a9ea8014e0cfeffaf&thumb=Y,2022.8.4,기관,2022.9.24 0:00,2022.9.24 0:00,어린이/청소년 문화행사,37.5570865,127.0580683,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138857&menuNo=200011
교육/체험,강북구,"「제12회 작가와의 대화」 '위로하는 말, 치유하는 글'",2022-09-24~2022-09-24,서울특별시 강북구 수유동 535-380,강북문화재단,강북구민 누구나,,,,,http://gbcf.or.kr/load.asp?subPage=510.view&cate=&idx=751&searchValue=&searchType=&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fbee7e8aecd64636a847d9487b0c1c44&thumb=Y,2022.9.7,기관,2022.9.24 0:00,2022.9.24 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139244&menuNo=200011
축제-기타,노원구,2022 초안산 문화축제 개최,2022-09-24~2022-09-24,초안산 비석골근린공원,노원문화원,홈페이지 참고,,,,,http://www.nwcc.or.kr/main/main.php?categoryid=05&menuid=01&groupid=01&board=view&no=33317,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=92f54b7c08b14ad0916f87674588adc3&thumb=Y,2022.9.19,기관,2022.9.24 0:00,2022.9.24 0:00,,37.62879899,127.0698009,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139382&menuNo=200010
교육/체험,종로구,SeMoCA 공예탐험대-미션투어,2022-09-24~2022-09-24,"전시1동, 전시2동, 전시3동",서울공예박물관,어린이?가족,,,,,https://craftmuseum.seoul.go.kr/progrm/view/82,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=750f7769e8b540ca8465b819916c3f87&thumb=Y,2022.8.9,기관,2022.9.24 0:00,2022.9.24 0:00,어린이/청소년 문화행사,37.57664817,126.9835334,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138918&menuNo=200011
기타,은평구,[구립증산정보도서관] 2022 도서관 상주작가 지원사업 [이수용 작가와 함께하는 나도 6분만에 소설가 되기],2022-09-24~2022-09-24,지하 문화강좌실,기타,초등 4 ~ 6학년 어린이 15명,,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1523&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4673d78dfba942df8028a50090305994&thumb=Y,2022.9.6,기관,2022.9.24 0:00,2022.9.24 0:00,,37.582727,126.9075589,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139227&menuNo=200013
축제-시민화합,종로구,2022 서울 자전거축제,2022-09-24~2022-09-24,광화문광장,서울시청,서울시민 전체,,,"자전거를 주제로 한 무대행사, 체험행사, 안전교육, 자전거 기업 홍보부스 등 운영",,http://www.seoulbf.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2791390c451445368847a14d273001ce&thumb=Y,2022.8.8,기관,2022.9.24 0:00,2022.9.24 0:00,기타,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138907&menuNo=200010
축제-문화/예술,용산구,2022 서울비보이페스티벌 개최(9/24 노들섬),2022-09-24~2022-09-24,노들섬 일대,서울문화재단,스트리트 문화를 직접 체험하고 싶은 누구나,,,"온몸으로 느끼는 자유로움, 2022 서울비보이페스티벌! ",국내외 비보이 크루들의 공연 무대 / 올장르 댄스 배틀 / 그래피티 아트월 전시 / 스케이트보드 체험 등 각종 스트리트 문화 체험존 등 다채로운 스트리트 문화 프로그램이 준비되어 있습니다.,https://www.sfac.or.kr/participation/sfac_program.do?eduGubunSel=&pageIndex=&eduMstSeq=31752&eduScheSeq=&mode=VIEW&mstStatus=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9df0f87b181940e1b089ba64eea1e3e7&thumb=Y,2022.9.6,기관,2022.9.24 0:00,2022.9.24 0:00,,37.51766383,126.9580365,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139219&menuNo=200010
전시/미술,중구,메타버스 전시회 어비스 Abyss,2022-09-23~2024-09-23,"서울 중구 청계천로 24, B1",기타,10세 이상 누구나,"15,000원 /1매",,,,https://www.thecave.me/exhibition,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=46edf1213fe34b83af2b7b72e9f7c844&thumb=Y,2023.1.2,시민,2022.9.23 0:00,2024.9.23 0:00,기타,,,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=140411&menuNo=200009
교육/체험,동대문구,유튜브 크리에이터 수강생 모집,2022-09-23~2022-11-25,답십리영화미디어아트센터,동대문문화재단,동대문구 성인(15명 선착순 모집),,,,,http://ddmac.or.kr/sub04/sub01.php?type=view&uid=2539,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f75bc3cdfe834b40a48283676873d331&thumb=Y,2022.9.19,기관,2022.9.23 0:00,2022.11.25 0:00,,37.57179637,127.063764,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139378&menuNo=200011
교육/체험,은평구,시민큐레이터 전시 워크숍 [사물의자놀이] 참여자 모집 (서울시립미술관),2022-09-23~2022-10-14,서울특별시 은평구 녹번동 통일로 684 (녹번동 5번지),은평문화재단,성인,,,,,https://www.efac.or.kr/sub06/sub01.php?type=view&uid=2952,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7bbe2ae992624fc28cb1a8cfe7d257e8&thumb=Y,2022.9.5,기관,2022.9.23 0:00,2022.10.14 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139200&menuNo=200011
전시/미술,중구,[2022 신당창작아케이드 신당창작프로젝트전시 ‘공예의 조건(Conditions of craft)’ - 여섯 번째 전시],2022-09-23~2022-10-08,신당창작아케이드,서울문화재단,홈페이지 참고,,,,,https://www.sfac.or.kr/opensquare/notice/notice_list.do?cbIdx=955&bcIdx=133383&type=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2818c674dc7540f1bc62a36bc34d048b&thumb=Y,2022.9.22,기관,2022.9.23 0:00,2022.10.8 0:00,,37.5673552,127.0195172,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139426&menuNo=200009
교육/체험,강북구,[강북영메이커] 과학키트 4종 만들기,2022-09-23~2022-10-03,서울특별시 강북구 삼각산로 85 강북문화예술회관 3층,강북문화재단,2~5학년,,,,,http://gbcf.or.kr/load.asp?subPage=510.view&cate=&idx=767&searchValue=&searchType=&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=486c7c70323a46569ea282c7a45c5cc1&thumb=Y,2022.9.22,기관,2022.9.23 0:00,2022.10.3 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139427&menuNo=200011
축제-문화/예술,마포구,2022 서울국제작가축제,2022-09-23~2022-09-30,"합정 서교스퀘어, 명동 커뮤니티하우스 마실, 인천국제공항",기타,참여를 원하는 분들은 누구나,없음(무료),"김혜순, 하성란, 김언수, 포레스트 갠더, 사만타 슈웨블린 등 ",,,www.siwf.or.kr,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0771e7d9a4414b5c9228ae82ca753980&thumb=Y,2022.6.24,기관,2022.9.23 0:00,2022.9.30 0:00,,37.55080217,126.9167159,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138406&menuNo=200010
축제-전통/역사,종로구,제17회 종로청계관광특구 육의전 축제,2022-09-23~2022-09-24,서울 종로구 종로 288 흥인지문,종로구청,전 국민 누구나,,,,,https://www.xn--3r5b0dmv6c413a.com/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8c0dcafe68224f49a1dd52740c282664&thumb=Y,2022.9.7,기관,2022.9.23 0:00,2022.9.24 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139247&menuNo=200010
기타,종로구,2022 종로한복축제 연계프로그램  '뚜벅뚜벅 종로한복길',2022-09-23~2022-09-24,"종로구 일대, 종로한복길 3개 코스",종로문화재단,종로한복길과 한복에 관심 있는 모든 시민,,,한복을 입고 모여서 종로구 골목길 해설사와 아름다운 종로구 일대 탐방하기,,https://www.jfac.or.kr/site/main/program/perf_fest_list_view?pgIdx=1871,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a9bb7f62b8b4434ea08844be7228c78b&thumb=Y,2022.8.9,기관,2022.9.23 0:00,2022.9.24 0:00,,37.57065619,126.9723943,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138914&menuNo=200013
클래식,강동구,디토 오케스트라 정기연주회-톡톡 클래식[GREAT BRAHMS],2022-09-23~2022-09-23,대극장 한강,강동문화재단,8세 이상 관람가(미취학 아동 관람불가),"R석 35,000원 S석 25,000원",,,,http://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1840&cpage=1&rows=10&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d60f3edb816f4c91acb00da81abe2036&thumb=Y,2022.8.22,기관,2022.9.23 0:00,2022.9.23 0:00,,37.55122046,127.1573425,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139069&menuNo=200008
클래식,송파구,예브게니 코롤리오프의 바흐 협주곡,2022-09-23~2022-09-23,롯데콘서트홀,서울시립교향악단,만 7세 이상,"R 80,000 S 60,000 A 40,000 B 20,000 C 10,000",,,,https://www.seoulphil.or.kr/perf/view?perfNo=4860&calendarDate=2022/09/23&langCd=ko&menuFlag=MFLG0001,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c2095dcff0fa4bb7b2a0741ae5760f53&thumb=Y,2022.8.8,기관,2022.9.23 0:00,2022.9.23 0:00,기타,37.51375196,127.1044469,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138904&menuNo=200008
축제-기타,노원구,상1하나로 축제와 함께하는 수락산 문화제,2022-09-23~2022-09-23,서울특별시 노원구 상계동,노원문화원,홈페이지 참고,,,,,http://www.nwcc.or.kr/main/main.php?categoryid=05&menuid=01&groupid=01&board=view&no=33311,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=22a7c724338e401bbd5f957de939d00c&thumb=Y,2022.9.15,기관,2022.9.23 0:00,2022.9.23 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139342&menuNo=200010
교육/체험,은평구,"2022년 아르코무대예술아카데미 교육프로그램 은평문화재단 공동개최(-무대영상특강- 실존하는 영상, 확장하는 영상 과정)",2022-09-23~2022-09-23,은평문화재단 대회의실,은평문화재단,"문화예술분야 종사자, 현장무대예술인, 문대영상분야 종사자","10,000원",,,,https://www.efac.or.kr/sub06/sub01.php?type=view&uid=2956,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e5043ab345a0446c8e7228b0f8efe8ab&thumb=Y,2022.9.6,기관,2022.9.23 0:00,2022.9.23 0:00,,37.6039163,126.9283646,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139224&menuNo=200011
교육/체험,송파구,2022 서울책보고 금요북클럽(9월),2022-09-23~2022-09-23,서울책보고,서울책보고,홈페이지 참고,,,,,https://seoulbookbogo.kr/front/index.php?g_page=community&m_page=community01&page=1&bb_code=80b10pg00l16b23&view=read&wd=10,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7efcfd79dda14ce0891bd74b7bb8cc66&thumb=Y,2022.8.29,기관,2022.9.23 0:00,2022.9.23 0:00,,37.5223926,127.102983,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139141&menuNo=200011
클래식,동대문구,"조훈 작곡발표회 [The Road Not Taken 경계,路]",2022-09-23~2022-09-23,서울특별시 동대문구 홍릉로 118,기타,8세이상 관람가,"25,000원",작곡가 조훈,1. Surfriding 2. Halo Around the Moon 3. Snow Flower 4. Flutter 5. Rascal 6. Closed Book 7. Wheel 8. A Willow and Nightingales,,https://tickets.interpark.com/goods/22009099,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5cf12eab193a4a469a5d70f32016d06f&thumb=Y,2022.9.16,기관,2022.9.23 0:00,2022.9.23 0:00,기타,,,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139346&menuNo=200008
클래식,강북구,강북구립시니어합창단 정기연주회,2022-09-23~2022-09-23,강북예술회관 대공연장,강북문화재단,8세 이상,,,,,http://www.gbcf.or.kr/load.asp?subPage=110.View&page=1&idx=126,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9cb3bd30b8cf462dbcd451a256e56a1d&thumb=Y,2022.9.15,기관,2022.9.23 0:00,2022.9.23 0:00,,37.6408544,127.0133421,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139344&menuNo=200008
기타,은평구,[구립증산정보도서관] 2022 사서와 함께하는 꼼지락 북아트 동아리 2기,2022-09-22~2022-12-22,4층 문화강좌실,기타,초등 1~2학년 10명,,,,,https://www.jsplib.or.kr/culture/event.asp?mode=view&lecture_seq=1524&listname=normal,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=36576a3889934e47b8b91889a4b485f3&thumb=Y,2022.9.6,기관,2022.9.22 0:00,2022.12.22 0:00,,37.582727,126.9075589,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139226&menuNo=200013
영화,종로구,2022년 하반기(9~12월) 배리어프리영화관,2022-09-22~2022-12-22,박물관 1층 강당 야주개홀,서울역사박물관,일반시민(제한없음),무료,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20220919095019843&sso=ok ,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20220919095019843&sso=ok ,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20220919095019843&sso=ok ,https://museum.seoul.go.kr/www/board/NR_boardView.do?bbsCd=1018&seq=20220919095019843&sso=ok ,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5546cb2fa25d4700b0a9650f56af8e79&thumb=Y,2022.9.21,기관,2022.9.22 0:00,2022.12.22 0:00,기타,37.5701434,126.9704375,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139411&menuNo=200013
교육/체험,동대문구,감정서가 출판워크숍 [감정출판-일상에서의 시] 시즌2,2022-09-22~2022-11-24,감정서가,서울문화재단,홈페이지 참고,,,,,https://www.sfac.or.kr/artspace/artspace/artsedu_notice.do?cbIdx=1019&bcIdx=133325&type=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8b13dd3520ea4deda7b64692a8d7a0cf&thumb=Y,2022.9.7,기관,2022.9.22 0:00,2022.11.24 0:00,,37.52690561,126.9665662,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139241&menuNo=200011
축제-기타,구로구,2022 구로G페스티벌×안양천 빛축제,2022-09-22~2022-10-02,안양천(구일역) ~ 생태초화원(도림천역),구로구청,제한 없음,,"9월 23일 : 정동원, 코요테 / 9월24일 : 데이브레이크, 육중완 밴드 / 9월 25일 : 김호중, 장민호",주민과 함께하는 축제,,http://www.gfestival.co.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c440e7c635614d50aa7f0b5b1eb24760&thumb=Y,2022.8.3,기관,2022.9.22 0:00,2022.10.2 0:00,기타,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138849&menuNo=200010
뮤지컬/오페라,종로구,오페라 `로미오와 줄리엣`,2022-09-22~2022-09-25,세종대극장,세종문화회관,만 7세이상,"VIP 120,000원 / R 100,000원 / S 80,000원 / A 50,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=33430&menuNo=200004&sdate=2022-09-01&searchWrd=&searchSort=1&searchCnd=1&edate=2022-10-01&searchPackage=&searchPlaceCdStr=P%2CALL&pageIndex=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=90d1d9b389004040aab63d2aac449fbd&thumb=Y,2022.9.1,기관,2022.9.22 0:00,2022.9.25 0:00,,37.5726241,126.9760053,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139174&menuNo=200008
축제-기타,노원구,소방재난본부와 함께하는 [2022 서울 안전 한마당],2022-09-22~2022-09-24,서울특별시 영등포구 여의도동,서울애니메이션센터,홈페이지 참고,,,,,https://www.ani.seoul.kr/ani/introduce/notice/view.sba?bIdx=3665&pageIndex=&searchCate=&searchCondition=0&searchKeyword=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=28852a93f09b4842806d8f58b901d282&thumb=Y,2022.9.20,기관,2022.9.22 0:00,2022.9.24 0:00,,,,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139387&menuNo=200010
교육/체험,마포구,와이즈발레단 무료 발레워크숍,2022-09-22~2022-09-23,마포아트센터 스튜디오,마포문화재단,성인,,,,,https://www.mfac.or.kr/communication/notice_all_view.jsp?sc_b_code=BOARD_1207683401&sc_type=2&pk_seq=7473&sc_cond=b_subject&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=71171b9ab4674d2eae05bf40e735a8ea&thumb=Y,2022.9.5,기관,2022.9.22 0:00,2022.9.23 0:00,,37.54990609,126.9455338,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139197&menuNo=200011
축제-문화/예술,구로구,제8회 프랑스문화축제 [French Cafe a Guro],2022-09-22~2022-09-22,오류역문화공원(오류동역 4번 출구 앞),구로구청,모든 시민,,"이다도시, 동춘 아트 서커스, 프랑스 밴드 솔랄루빈, 아이돌 위아더원, 월드 댄스팀 가르모니아, 재즈밴드 시나, 가수 나건필",구로구 자매도시인 '프랑스 이씨레물리노시'와 자매결연 17주년을 기념하여 프랑스 문화체험 부스 운영 및 감성적인 문화교류 공연 개최,,https://guro.go.kr/www/selectBbsNttView.do?key=1790&bbsNo=662&nttNo=142045,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2e045238618b440586af93a20fb02d57&thumb=Y,2022.8.9,기관,2022.9.22 0:00,2022.9.22 0:00,기타,37.49451216,126.8455535,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138924&menuNo=200010
클래식,은평구,[은평문화재단][상주단체] 은평나음 - 알테무지크서울과 성우 강수진이 함께하는 [동물의 사육제],2022-09-22~2022-09-22,은평문화예술회관,은평문화재단,취학아동이상,무료,,은평문화재단 상주단체 '알테무지크서울'과 성우 '강수진'이 함께 하는 ,,https://www.efac.or.kr//sub01/sub01.php?type=view&uid=2948,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=46f92f1a319b4a1aaab360f8e3065e47&thumb=Y,2022.9.6,기관,2022.9.22 0:00,2022.9.22 0:00,어린이/청소년 문화행사,37.6039163,126.9283646,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139230&menuNo=200008
축제-기타,마포구,＂제7회 M 클래식 축제＂M클래식축제 메인콘서트 [KBS교향악단 X 피아니스트 박재홍],2022-09-22~2022-09-22,마포아트센터 아트홀맥,마포문화재단,8세이상관람가능,"R 50,000 S 30,000 A 20,000",명실상부한 국내 최정상의 오케스트라로 명성을 이어가는 KBS교향악단 2021년 페루초 부소니 국제 피아노 콩쿠르에서 4개의 특별상과  우승을 거머쥐며 주목 받는 피아니스트 박재홍,"지휘자 김광현이 이끄는 KBS교향악단과 부조니의 히어로 박재홍이 선사하는 글린카, 라흐마니노프 그리고 차이콥스키",,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6a2db1782ed14e588c9c66797d064e5d&thumb=Y,2022.8.4,기관,2022.9.22 0:00,2022.9.22 0:00,기타,37.54990609,126.9455338,유료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=138860&menuNo=200010
기타,강서구,2022 강서문학의 밤,2022-09-22~2022-09-22,강서문화원 2층 공연장,강서문화원,홈페이지 참고,,,,,https://kcc2000.modoo.at/?link=2glkcxv4&messageNo=99&mode=view&query=&queryType=0&myList=0&page=1,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7be228335b004512af7186dc67ed161e&thumb=Y,2022.9.22,기관,2022.9.22 0:00,2022.9.22 0:00,,37.53754309,126.8376421,무료,https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=139428&menuNo=200013
